TestCode,CountAppearances,AverageMonthAppearing,StandardDeviationMonthAppearing,ColumnAppearingIn
-8860,542,1061,52.7723808151897,MAIN_CONDITION
-9608,12,1061,56.120203783729,MAIN_CONDITION
M0604,12,1300,78.8675049265123,MAIN_CONDITION
Q382,18,1351,50.6490229857572,MAIN_CONDITION
-2961,226,1066,44.719655972348,MAIN_CONDITION
-2100,30,1033,51.7592126288061,MAIN_CONDITION
K721,33,1325,100.695234758306,MAIN_CONDITION
K573,12483,1278,74.7584567566246,MAIN_CONDITION
E349,11,1260,55.7329672309278,MAIN_CONDITION
C023,38,1323,51.6932425264827,MAIN_CONDITION
D303,191,1301,83.6191163979268,MAIN_CONDITION
M709,6,1236,96.5996894404946,MAIN_CONDITION
N990,42,1351,70.5619060003141,MAIN_CONDITION
I2200,26,1343,9.45735367116229,MAIN_CONDITION
-5370,305,1059,52.0541230829956,MAIN_CONDITION
D25039,8,1015,38.9686229090607,MAIN_CONDITION
-V519,1614,1081,40.5115269462145,MAIN_CONDITION
Q819,8,1268,57.7171365986122,MAIN_CONDITION
L989,1454,1257,79.7098595693742,MAIN_CONDITION
M255,251,1249,70.339895340368,MAIN_CONDITION
C5069,8,1394,1.69030850945703,MAIN_CONDITION
G935,12,1299,58.7023823789956,MAIN_CONDITION
Q263,26,1339,75.0430133067291,MAIN_CONDITION
Z122,52,1359,57.680374834302,MAIN_CONDITION
D001,71,1270,86.0813288177305,MAIN_CONDITION
G009,187,1296,73.9973110020601,MAIN_CONDITION
-47879,43,999,17.0962683655408,MAIN_CONDITION
Z530,14816,1292,83.1362025637725,MAIN_CONDITION
Z092,940,1232,46.3622040354101,MAIN_CONDITION
-25519,31,1007,27.9934324094876,MAIN_CONDITION
-6379,310,1070,57.145875720012,MAIN_CONDITION
S3620,12,1276,82.9828386785583,MAIN_CONDITION
D7148,10,1102,35.9049671586908,MAIN_CONDITION
L84X,109,1268,77.0031617410014,MAIN_CONDITION
-8133,18,1101,42.6331439999472,MAIN_CONDITION
-2383,7,1101,42.2847490237319,MAIN_CONDITION
-75155,7,1135,4.74090608175878,MAIN_CONDITION
E215,27,1283,63.1112164438743,MAIN_CONDITION
D563,8,1298,67.8947452206092,MAIN_CONDITION
Q751,11,1254,88.921824706261,MAIN_CONDITION
M2552,193,1290,79.3293214749887,MAIN_CONDITION
T841,941,1329,72.5586403947027,MAIN_CONDITION
E164,65,1396,13.3525242499725,MAIN_CONDITION
-1732,531,1080,49.4585970953013,MAIN_CONDITION
M215,38,1292,81.83140215332,MAIN_CONDITION
-6252,31,1066,55.7126074031348,MAIN_CONDITION
S6241,22,1279,66.6459275100864,MAIN_CONDITION
-71946,4265,1077,39.2489270623911,MAIN_CONDITION
-1511,27,1052,51.3287543745323,MAIN_CONDITION
-5194,11,1038,51.0536259953459,MAIN_CONDITION
I150,20,1291,82.0317653492584,MAIN_CONDITION
D472,374,1317,50.5240192459644,MAIN_CONDITION
C251,319,1337,62.0104738757109,MAIN_CONDITION
-3129,37,1033,51.3394900952799,MAIN_CONDITION
H708,8,1275,82.4056820162993,MAIN_CONDITION
S250,18,1319,75.4531408927967,MAIN_CONDITION
Q212,216,1298,84.1857810822826,MAIN_CONDITION
T500,17,1282,93.6989076463413,MAIN_CONDITION
-6288,8,1046,66.9733422447213,MAIN_CONDITION
-3557,16,1089,59.7037128940348,MAIN_CONDITION
-1536,194,1053,57.1977530587554,MAIN_CONDITION
C620,6,1264,10.9544511501033,MAIN_CONDITION
F432,16,1340,86.1260461958712,MAIN_CONDITION
M8616,37,1314,86.4194064652949,MAIN_CONDITION
G839,80,1282,78.3614475089388,MAIN_CONDITION
R291,16,1241,64.7885985340013,MAIN_CONDITION
T111,129,1285,80.6817997449087,MAIN_CONDITION
S117,43,1333,66.5612815997033,MAIN_CONDITION
S0211,29,1237,57.6000521688331,MAIN_CONDITION
Z409,23,1291,60.6636876883727,MAIN_CONDITION
D1121,13,1049,47.6157160006687,MAIN_CONDITION
-7522,7,1035,61.061249499795,MAIN_CONDITION
D310,91,1319,73.6172559003685,MAIN_CONDITION
T222,62,1307,67.9667480991309,MAIN_CONDITION
-5354,330,1137,30.1365924221458,MAIN_CONDITION
M2565,6,1274,88.1235874591292,MAIN_CONDITION
D107,10,1300,84.4491299869655,MAIN_CONDITION
-6142,113,1047,56.2344205142095,MAIN_CONDITION
S007,414,1324,79.649041412879,MAIN_CONDITION
K859,2010,1395,20.383557036559,MAIN_CONDITION
-7174,667,1060,58.7861442585221,MAIN_CONDITION
S5201,123,1309,78.1197405000238,MAIN_CONDITION
L574,11,1218,51.8234766034918,MAIN_CONDITION
T151,15,1255,76.3514430586807,MAIN_CONDITION
-7640,7,1014,34.4521752717071,MAIN_CONDITION
-2911,32,1079,50.8240164209923,MAIN_CONDITION
S624,77,1279,69.0138647942183,MAIN_CONDITION
-2422,14,1090,58.4565678916437,MAIN_CONDITION
M7702,55,1303,88.0400773446688,MAIN_CONDITION
-1551,106,1078,54.980434321049,MAIN_CONDITION
-72955,46,1070,59.2022652654475,MAIN_CONDITION
M6002,11,1348,55.7293785750718,MAIN_CONDITION
N159,79,1332,85.3597005677312,MAIN_CONDITION
-7476,52,1091,34.6655644331091,MAIN_CONDITION
I5000D,95,1404,14.8653380545477,MAIN_CONDITION
M069,1008,1254,67.9431575572431,MAIN_CONDITION
-4280,5520,1070,53.7462196533144,MAIN_CONDITION
M7112,67,1258,73.5008007229849,MAIN_CONDITION
-7287,32,1092,32.876954743799,MAIN_CONDITION
-78900,11,1126,37.5719915023744,MAIN_CONDITION
-3001,136,1047,53.5243347624678,MAIN_CONDITION
H447,18,1274,72.5591036976875,MAIN_CONDITION
E850,15,1346,75.07824489919,MAIN_CONDITION
-4232,17,1083,50.7739366905777,MAIN_CONDITION
Z514,254,1353,62.5931553750902,MAIN_CONDITION
-7531,117,1091,31.5501182515343,MAIN_CONDITION
-2159,63,1059,60.1528050803727,MAIN_CONDITION
J628,8,1273,91.4501230179599,MAIN_CONDITION
M2572,13,1284,85.0837445681821,MAIN_CONDITION
C699,62,1248,60.0666560824247,MAIN_CONDITION
-V528,17,1120,48.5668126822998,MAIN_CONDITION
S908,56,1305,91.707622295058,MAIN_CONDITION
H353,5861,1320,47.7469725402459,MAIN_CONDITION
M4697,16,1261,80.3308782474087,MAIN_CONDITION
R560,4427,1276,75.5802541597963,MAIN_CONDITION
-V553,278,1041,51.4043357569962,MAIN_CONDITION
I050,336,1260,86.3946831966421,MAIN_CONDITION
-1893,40,1059,49.882676454421,MAIN_CONDITION
S1210,347,1346,65.8551276372469,MAIN_CONDITION
-72849,6,1013,15.2151240547029,MAIN_CONDITION
M1393,86,1301,82.111572854969,MAIN_CONDITION
A879,949,1304,77.862968243751,MAIN_CONDITION
-7804,1319,1068,50.5334824132642,MAIN_CONDITION
I370,64,1334,38.0582260678105,MAIN_CONDITION
M625,19,1232,67.3729690533553,MAIN_CONDITION
K566,6686,1312,76.991789850077,MAIN_CONDITION
-7301,51,1091,32.0267535222733,MAIN_CONDITION
S055,66,1294,79.1447995808902,MAIN_CONDITION
I605,22,1350,83.2023689514565,MAIN_CONDITION
A400,199,1334,68.4705790239032,MAIN_CONDITION
A048,548,1256,65.7841041792643,MAIN_CONDITION
R944,27,1348,81.264209802789,MAIN_CONDITION
M8791,23,1308,89.1769790744117,MAIN_CONDITION
M7996,22,1321,59.0282234937755,MAIN_CONDITION
Z273,14,1238,63.4757459953816,MAIN_CONDITION
L929,336,1276,77.1360467870258,MAIN_CONDITION
-9967,592,1082,50.9682545641503,MAIN_CONDITION
C19X1,11,1408,14.4102236434651,MAIN_CONDITION
-2105,11,1066,48.6852600429996,MAIN_CONDITION
M218,10,1265,84.2365056782916,MAIN_CONDITION
E103 D,800,1278,81.5233834710362,MAIN_CONDITION
R398,750,1247,90.8764523779164,MAIN_CONDITION
I2281,12,1351,6.25893301005493,MAIN_CONDITION
C799,77,1391,18.1439523676307,MAIN_CONDITION
-0841,39,1056,50.5067572074929,MAIN_CONDITION
-3202,9,1045,47.9921868641136,MAIN_CONDITION
S0660,473,1349,68.0121724849333,MAIN_CONDITION
-2238,14,1063,50.1319138993198,MAIN_CONDITION
-34511,6,1115,53.3157262603315,MAIN_CONDITION
-7334,36,1100,35.7524113960858,MAIN_CONDITION
-5920,1782,1082,52.148587843932,MAIN_CONDITION
S863,10,1306,64.0805916188518,MAIN_CONDITION
-9211,18,1027,47.7000431618993,MAIN_CONDITION
-72839,26,1008,17.3919521618477,MAIN_CONDITION
-99550,30,1048,18.7386440707202,MAIN_CONDITION
-5316,14,1068,46.6575082588331,MAIN_CONDITION
T835,808,1381,57.6766509548578,MAIN_CONDITION
D235,766,1248,78.2810630015699,MAIN_CONDITION
K081,79,1350,61.3198577903498,MAIN_CONDITION
N946,866,1257,76.5509322491265,MAIN_CONDITION
K804,949,1343,74.8706166070839,MAIN_CONDITION
-73389,98,1002,18.8584733096065,MAIN_CONDITION
-4349,1225,1059,50.1153110512224,MAIN_CONDITION
I802,8156,1277,74.5477077556945,MAIN_CONDITION
G10X D,11,1280,63.1640001036272,MAIN_CONDITION
-3529,10,1049,54.1565631602798,MAIN_CONDITION
E721,7,1310,40.5245369527917,MAIN_CONDITION
E340,52,1293,76.2676752997365,MAIN_CONDITION
H612,375,1264,76.3301136248944,MAIN_CONDITION
G438,194,1365,66.0230977496644,MAIN_CONDITION
-3763,71,1054,50.4084204584786,MAIN_CONDITION
-5336,7,1048,37.7882571833159,MAIN_CONDITION
-72919,92,1028,46.1626934504803,MAIN_CONDITION
S399,2528,1296,79.0584004600643,MAIN_CONDITION
-2324,17,1053,36.1231553569342,MAIN_CONDITION
M472 D,11,1223,76.7645751632874,MAIN_CONDITION
D384,40,1375,54.9239042349541,MAIN_CONDITION
-2780,311,1044,50.2707697933153,MAIN_CONDITION
H209,735,1319,71.8424217519148,MAIN_CONDITION
-2133,14,1071,58.0694922835207,MAIN_CONDITION
-4819,2944,1072,55.1411037108609,MAIN_CONDITION
J153,29,1381,43.4957673044047,MAIN_CONDITION
F120,23,1348,89.4628458663922,MAIN_CONDITION
J341,160,1292,77.2891979890212,MAIN_CONDITION
-9271,10,1041,55.2860239522113,MAIN_CONDITION
S459,11,1258,69.5152043538942,MAIN_CONDITION
C459 D,15,1296,47.4736016870718,MAIN_CONDITION
S982,12,1258,75.8405424478754,MAIN_CONDITION
S701,92,1300,78.142154112891,MAIN_CONDITION
-7323,6,1064,60.4199194526656,MAIN_CONDITION
-72789,55,1008,17.9696152075418,MAIN_CONDITION
D0705,37,1141,11.1167703305689,MAIN_CONDITION
-2727,60,1118,32.3368744056642,MAIN_CONDITION
J704,17,1332,79.9555483120615,MAIN_CONDITION
G712,39,1296,74.0001914867863,MAIN_CONDITION
-5715,166,1095,38.2078613871293,MAIN_CONDITION
G459,10347,1302,79.9712441979199,MAIN_CONDITION
L050,3637,1305,76.5120800808066,MAIN_CONDITION
-71812,31,1057,43.3441094954884,MAIN_CONDITION
-7361,27,1064,39.787254756086,MAIN_CONDITION
T183,44,1300,74.9830565780331,MAIN_CONDITION
-1571,46,1047,45.8803579582455,MAIN_CONDITION
F418,12,1295,80.7627933387578,MAIN_CONDITION
M2407,61,1306,80.5782482954348,MAIN_CONDITION
M0596,52,1284,75.4234376517653,MAIN_CONDITION
H109,215,1308,77.0022374822036,MAIN_CONDITION
D868,119,1308,71.8908932131913,MAIN_CONDITION
R825,20,1271,57.2660228095255,MAIN_CONDITION
-1104,10,1088,35.1258056451701,MAIN_CONDITION
L97X,4767,1300,77.3911711314889,MAIN_CONDITION
-2891,27,1063,59.7389859199703,MAIN_CONDITION
M1916,7,1268,78.75459170287,MAIN_CONDITION
-28319,19,1006,23.957930965349,MAIN_CONDITION
H011,10,1297,85.8290290182895,MAIN_CONDITION
G724,31,1345,81.4437994761925,MAIN_CONDITION
-75969,24,995,17.3150161018896,MAIN_CONDITION
E720 D,20,1365,11.2348143122944,MAIN_CONDITION
Z291,59,1216,47.0041531671614,MAIN_CONDITION
N871,165,1290,88.5394600959771,MAIN_CONDITION
-62602,9,1104,38.8200978875633,MAIN_CONDITION
G318 D,93,1319,73.1840318959277,MAIN_CONDITION
K033,22,1338,69.9346633855997,MAIN_CONDITION
M4622,12,1392,35.5114151514794,MAIN_CONDITION
-8940,9,1040,43.9346105024274,MAIN_CONDITION
S959,9,1277,96.144133697509,MAIN_CONDITION
-7555,46,1094,33.6331516347917,MAIN_CONDITION
O234,57,1309,49.4759821228206,MAIN_CONDITION
H187,16,1312,79.4755465536413,MAIN_CONDITION
C457,290,1303,63.2977290719628,MAIN_CONDITION
-1983,239,1088,49.5620285773202,MAIN_CONDITION
K638,530,1264,75.9117402421705,MAIN_CONDITION
F845,11,1253,48.2738400830478,MAIN_CONDITION
-75609,97,1007,15.9131623856912,MAIN_CONDITION
M819,359,1250,69.4770471673817,MAIN_CONDITION
-71929,6,1006,14.6924016643503,MAIN_CONDITION
-3814,379,1088,57.4677263414535,MAIN_CONDITION
T468,6,1284,85.1432126870181,MAIN_CONDITION
-75405,8,1051,70.5477295372228,MAIN_CONDITION
-5559,1802,1061,51.0612219959985,MAIN_CONDITION
R740,46,1368,56.0062453384292,MAIN_CONDITION
-7906,52,1058,53.5535247680578,MAIN_CONDITION
T821,610,1319,71.8582667544634,MAIN_CONDITION
M0820,11,1347,55.0033056857828,MAIN_CONDITION
B54X,52,1313,86.4290286795566,MAIN_CONDITION
-9979,7,1055,67.9772370864299,MAIN_CONDITION
Q691,51,1291,85.9511397910036,MAIN_CONDITION
I774,10,1334,79.9486640844552,MAIN_CONDITION
M1995,651,1258,49.8456800859465,MAIN_CONDITION
-9656,414,1075,50.8641960378073,MAIN_CONDITION
Q012,12,1272,5.97152333237432,MAIN_CONDITION
-5290,32,1047,50.1081793432647,MAIN_CONDITION
C787 D,33,1287,65.6962852369862,MAIN_CONDITION
-99818,8,1057,74.2539080260619,MAIN_CONDITION
-0030,331,1070,51.9363503862181,MAIN_CONDITION
N805,12,1305,83.8841192034908,MAIN_CONDITION
-1982,32,1083,47.0740558468353,MAIN_CONDITION
S050,108,1295,83.6276960950797,MAIN_CONDITION
I429,323,1276,74.4797900159495,MAIN_CONDITION
-72769,21,991,18.9997493717808,MAIN_CONDITION
Q390,33,1286,56.078087466848,MAIN_CONDITION
D2504,525,1127,26.9026837836966,MAIN_CONDITION
M353,496,1297,85.6630509181379,MAIN_CONDITION
E343,65,1231,57.3952934615584,MAIN_CONDITION
T857,1550,1315,69.3461949538425,MAIN_CONDITION
-7197,2176,1097,38.2131144957358,MAIN_CONDITION
Z308,52,1301,66.2385651362732,MAIN_CONDITION
Z238,13,1261,22.4150819190114,MAIN_CONDITION
M2586,92,1272,75.3070692715789,MAIN_CONDITION
-3681,23,1080,47.200731889549,MAIN_CONDITION
-3499,24,1064,57.1291284621123,MAIN_CONDITION
N768,102,1305,77.5304525562562,MAIN_CONDITION
Q253,71,1256,69.6027069942367,MAIN_CONDITION
-3229,138,1059,56.2174418863182,MAIN_CONDITION
-8200,2931,1061,51.8794455371679,MAIN_CONDITION
-01199,321,1033,53.2661806475638,MAIN_CONDITION
P391,40,1325,67.1740181762902,MAIN_CONDITION
N508,3603,1287,75.6729335337147,MAIN_CONDITION
-5740,301,1089,57.513827698413,MAIN_CONDITION
-75688,22,993,17.6535318321048,MAIN_CONDITION
N825,16,1282,78.3321719772066,MAIN_CONDITION
-8831,122,1048,50.7458741915021,MAIN_CONDITION
-74448,47,1002,17.8454926976187,MAIN_CONDITION
B022 D,304,1288,82.4683807794408,MAIN_CONDITION
-7189,31,1105,35.7392588571143,MAIN_CONDITION
D485,85,1307,75.4967062928196,MAIN_CONDITION
-7821,324,1073,51.5134557892934,MAIN_CONDITION
-75051,298,1054,57.1594733924656,MAIN_CONDITION
-3314,406,1075,45.0198364247845,MAIN_CONDITION
L505,24,1402,57.1013432924061,MAIN_CONDITION
M752,13,1352,54.381133606313,MAIN_CONDITION
M1906,17,1226,57.011995641784,MAIN_CONDITION
-71889,23,1009,16.9631080752659,MAIN_CONDITION
-7505,37,1087,35.0976544137273,MAIN_CONDITION
-77169,6,1020,46.3181030123925,MAIN_CONDITION
T832,40,1304,72.833829136376,MAIN_CONDITION
D291,56,1339,78.6031872061237,MAIN_CONDITION
A493,33,1306,97.9364647940875,MAIN_CONDITION
H598,191,1322,83.9396731240145,MAIN_CONDITION
-5965,72,1097,54.6783166333708,MAIN_CONDITION
-7871,109,1065,54.8098805302261,MAIN_CONDITION
L948,6,1222,65.4145753381216,MAIN_CONDITION
-9584,15,1023,47.6562093091158,MAIN_CONDITION
Q741,66,1345,68.2170469982789,MAIN_CONDITION
J392,1056,1288,75.471631357104,MAIN_CONDITION
D050,132,1326,53.7187196824448,MAIN_CONDITION
T421,472,1261,73.4096200962902,MAIN_CONDITION
-2396,98,1076,45.8515623396625,MAIN_CONDITION
L011,29,1255,72.9734076674584,MAIN_CONDITION
C138,7,1242,22.1789260764549,MAIN_CONDITION
-7882,4444,1062,53.650278218061,MAIN_CONDITION
K410,13,1362,61.6508988850392,MAIN_CONDITION
-2839,22,1089,28.7019313949564,MAIN_CONDITION
-8290,18,1040,49.2005366887133,MAIN_CONDITION
D801,999,1264,78.2691552904989,MAIN_CONDITION
-7012,20,1046,41.0783590099133,MAIN_CONDITION
M301,106,1309,69.731489249778,MAIN_CONDITION
Q531,1874,1272,77.7557741795177,MAIN_CONDITION
M45X,88,1257,75.0342998892816,MAIN_CONDITION
N328,2804,1278,86.4192213721183,MAIN_CONDITION
I515,18,1274,82.0037660541199,MAIN_CONDITION
D763,78,1274,70.4282804748398,MAIN_CONDITION
M240,29,1262,63.9026738418511,MAIN_CONDITION
L603,48,1317,71.4026515787921,MAIN_CONDITION
-1840,112,1068,52.1634860729158,MAIN_CONDITION
M2195,7,1254,76.9950524075293,MAIN_CONDITION
-9746,8,1073,42.9509687234842,MAIN_CONDITION
I2100,786,1379,26.2907171587732,MAIN_CONDITION
S627,30,1290,65.0203858394632,MAIN_CONDITION
C024,182,1288,47.5774643230173,MAIN_CONDITION
H728,154,1315,71.9088141821535,MAIN_CONDITION
-34502,7,1123,23.8706833544704,MAIN_CONDITION
S500,34,1320,102.993709030318,MAIN_CONDITION
R262,551,1223,59.075878712348,MAIN_CONDITION
M212,11,1292,71.8936082631204,MAIN_CONDITION
N430,23,1268,93.0384339809551,MAIN_CONDITION
I808,95,1324,79.4548996288328,MAIN_CONDITION
-1731,574,1073,50.5278272366622,MAIN_CONDITION
-1972,19,1100,52.074620323832,MAIN_CONDITION
M0095,189,1307,75.7331511822906,MAIN_CONDITION
Z320,8,1215,41.1469492012643,MAIN_CONDITION
I489,4887,1411,10.0089830855845,MAIN_CONDITION
C688,19,1334,60.5741534829459,MAIN_CONDITION
-6151,25,1070,55.8504550861788,MAIN_CONDITION
Z049,85,1287,79.2681687503293,MAIN_CONDITION
-5193,10,1024,67.3531324026169,MAIN_CONDITION
F1030,165,1325,34.9216174364179,MAIN_CONDITION
C947,17,1310,2.62061959444635,MAIN_CONDITION
F448,34,1227,55.6065645209751,MAIN_CONDITION
S999,432,1312,79.9491555311143,MAIN_CONDITION
D820,106,1234,25.6133458586291,MAIN_CONDITION
D3039,6,1056,51.8999036607969,MAIN_CONDITION
-2751,14,1056,63.0472088950057,MAIN_CONDITION
M8588,22,1329,58.5986606528101,MAIN_CONDITION
-3334,55,1062,50.5482734238064,MAIN_CONDITION
N111,100,1304,80.1269567119532,MAIN_CONDITION
-8271,7,1062,41.2541484205491,MAIN_CONDITION
K413,672,1310,79.3180495372916,MAIN_CONDITION
Q322,27,1327,29.1320796147127,MAIN_CONDITION
D560,26,1239,28.7318906175951,MAIN_CONDITION
C820 D,16,1367,5.63582292127778,MAIN_CONDITION
-4778,6,1058,47.4580516526606,MAIN_CONDITION
-1512,62,1074,67.2335959559784,MAIN_CONDITION
Q150,77,1294,67.6886114520062,MAIN_CONDITION
C250,2612,1306,76.035592182791,MAIN_CONDITION
-3839,29,1065,63.0349226844333,MAIN_CONDITION
-8922,36,1052,51.6864785363843,MAIN_CONDITION
I629,1045,1319,66.8649619531495,MAIN_CONDITION
Q283,24,1236,66.4466114554613,MAIN_CONDITION
S5200,1785,1300,78.3464267769285,MAIN_CONDITION
S567,38,1288,77.9644528183952,MAIN_CONDITION
O079,36,1316,71.9463203775768,MAIN_CONDITION
-3637,10,989,19.3379304879171,MAIN_CONDITION
Q430,132,1305,80.5375015198043,MAIN_CONDITION
-5361,19,1039,48.2896959696595,MAIN_CONDITION
T433,1158,1240,70.9627549632358,MAIN_CONDITION
C950,86,1286,73.325040467138,MAIN_CONDITION
L282,43,1299,81.6869615662285,MAIN_CONDITION
S058,153,1299,81.8741913727042,MAIN_CONDITION
Q621,40,1287,83.0473721778178,MAIN_CONDITION
-4564,299,1064,52.6282168538974,MAIN_CONDITION
-1830,3134,1070,52.3830347454487,MAIN_CONDITION
-75320,7,1103,48.4335578272894,MAIN_CONDITION
M0640,16,1348,79.3399594571781,MAIN_CONDITION
I371,24,1318,37.2920077306092,MAIN_CONDITION
-2699,11,1062,62.5083267180527,MAIN_CONDITION
A020,435,1269,88.458925155661,MAIN_CONDITION
-75459,124,995,17.5700221384,MAIN_CONDITION
-4281,5659,1066,53.9891289570702,MAIN_CONDITION
S0621,8,1316,70.6778405361761,MAIN_CONDITION
M2306,40,1234,55.9926219956583,MAIN_CONDITION
I740,65,1284,80.7482644490791,MAIN_CONDITION
-7931,1925,1104,34.5411901736716,MAIN_CONDITION
G240,70,1277,82.8531040637713,MAIN_CONDITION
N818,227,1294,75.4008254088789,MAIN_CONDITION
N838,204,1310,79.7863756502279,MAIN_CONDITION
-0362,60,1094,53.6174037855301,MAIN_CONDITION
M165,68,1294,71.1276458947964,MAIN_CONDITION
M4619,8,1343,66.8986440178616,MAIN_CONDITION
-6262,7708,1055,51.3515230433742,MAIN_CONDITION
M948,193,1262,53.3196593680949,MAIN_CONDITION
-V150,19,1138,4.13514391582581,MAIN_CONDITION
C923,19,1337,50.3913340735058,MAIN_CONDITION
C448,6,1262,50.1477816059694,MAIN_CONDITION
-3342,15,1069,45.4822833116161,MAIN_CONDITION
-7486,15,1091,31.8348416496303,MAIN_CONDITION
M0007,15,1333,80.1996318718548,MAIN_CONDITION
D611,34,1299,87.4491397894278,MAIN_CONDITION
-2019,842,1050,53.161568283798,MAIN_CONDITION
-V0297,113,1127,30.716920990642,MAIN_CONDITION
D2505,35,1096,38.7149244885131,MAIN_CONDITION
-7803,1523,1100,35.1170922567251,MAIN_CONDITION
N151,192,1291,69.9438069142254,MAIN_CONDITION
M1317,9,1348,60.7803422168714,MAIN_CONDITION
-1860,8,1077,60.1189297500023,MAIN_CONDITION
K928,41,1293,75.0644357348747,MAIN_CONDITION
E116 D,75,1313,79.8820481811882,MAIN_CONDITION
B081,38,1288,78.9715723921473,MAIN_CONDITION
Q892,326,1293,72.3271995465221,MAIN_CONDITION
-77939,60,1052,60.143012236701,MAIN_CONDITION
E328,16,1331,40.5203138355731,MAIN_CONDITION
K563,298,1320,75.6406657538441,MAIN_CONDITION
G573,56,1309,72.8614033004381,MAIN_CONDITION
Z408,47,1317,79.4079910788478,MAIN_CONDITION
H830,1595,1319,77.7902703807626,MAIN_CONDITION
M0619,34,1266,59.7461131724543,MAIN_CONDITION
E853,13,1286,75.1325324736052,MAIN_CONDITION
I060,26,1247,53.3839071112395,MAIN_CONDITION
Z424,260,1278,76.1492776647457,MAIN_CONDITION
-2829,91,1069,55.5803546603993,MAIN_CONDITION
-7325,44,1053,50.676538182859,MAIN_CONDITION
N600,192,1289,78.5258145825086,MAIN_CONDITION
O882,35,1303,47.9976014806894,MAIN_CONDITION
-72877,6,1070,61.4765537962775,MAIN_CONDITION
-71105,27,1069,60.0562651665505,MAIN_CONDITION
C927 D,127,1308,30.7400432045571,MAIN_CONDITION
K858,102,1399,19.3170423869025,MAIN_CONDITION
M1004,28,1336,69.6600209483066,MAIN_CONDITION
Z302,31159,1272,79.4722783677768,MAIN_CONDITION
T830,3699,1333,73.5891147630813,MAIN_CONDITION
-2053,8,1048,67.5699373136562,MAIN_CONDITION
-3729,14,1076,61.6614293390276,MAIN_CONDITION
R252,358,1294,72.9714740491982,MAIN_CONDITION
I260,497,1343,75.6821523796087,MAIN_CONDITION
C433,298,1313,73.5508822383359,MAIN_CONDITION
H160,929,1312,81.3898783378513,MAIN_CONDITION
R945,1348,1284,75.457743387859,MAIN_CONDITION
-9973,15,1090,54.6103077658945,MAIN_CONDITION
T797,40,1310,78.3172010120326,MAIN_CONDITION
T852,224,1344,68.0259682110964,MAIN_CONDITION
-2233,321,1034,51.9146323288945,MAIN_CONDITION
Z080,11221,1230,65.751930291897,MAIN_CONDITION
M622,22,1337,61.2315348966606,MAIN_CONDITION
M7056,44,1287,68.6351385298733,MAIN_CONDITION
-1481,50,1078,42.5197625120555,MAIN_CONDITION
H352,74,1245,86.7999877584164,MAIN_CONDITION
S643,107,1288,71.3326529817454,MAIN_CONDITION
M2577,334,1298,74.713260649136,MAIN_CONDITION
N318,352,1276,91.8069617575005,MAIN_CONDITION
D431,59,1288,72.2483661912154,MAIN_CONDITION
C783,44,1307,79.4252211235745,MAIN_CONDITION
J208,92,1319,76.304200305312,MAIN_CONDITION
-9443,37,1040,41.2723867726353,MAIN_CONDITION
L559,41,1278,81.1755850595244,MAIN_CONDITION
H538,368,1330,72.5428777283501,MAIN_CONDITION
Z432,986,1317,72.3776427287958,MAIN_CONDITION
K458,128,1276,86.9783745268595,MAIN_CONDITION
Q279,158,1343,66.1595010374287,MAIN_CONDITION
D036,66,1278,76.851408105115,MAIN_CONDITION
M109,395,1283,71.1254320893218,MAIN_CONDITION
-5550,58,1078,63.5194379364724,MAIN_CONDITION
-4370,165,1013,47.4787594007583,MAIN_CONDITION
-5959,810,1065,57.2379205421229,MAIN_CONDITION
-7830,367,1064,51.762240882286,MAIN_CONDITION
J709,9,1270,75.5559027769803,MAIN_CONDITION
-5308,132,1079,52.1219255124966,MAIN_CONDITION
R201,8,1331,68.9388963399577,MAIN_CONDITION
M6265,40,1302,78.6952862433508,MAIN_CONDITION
